shipToCode;shipToName;shipToAddress1;shipToAddress2;shipToCity;shipToPostalCode
"200246";"JAPAN CLINIC & SURGERY- DR CHEE WENG SUN";"BLOCK 802 FRENCH RD.";"#01-55";"SINGAPORE";"SG 200802"
"901462";"GUARDIAN H & B- 207 YEW TEE MRT";"61 CHOA CHU KANG DRIVE";"#01-02A YEW TEE MRT STATION";"SINGAPORE";"SG 689715"
"201828";"RAFFLES MEDICAL GROUP LTD";"BLOCK 258 PASIR RIS ST 21";"#04-311 LOYANG POINT";"SINGAPORE";"SG 518970"
"200464";"PARIQUA CLINIC- DR JUDY CHEN PEI SIANG";"BLOCK 47 BENDEMEER RD.";"#01-1463";"SINGAPORE";"SG 330047"
"203806";"THE ENDOCRINE CLINIC @ NOVENA P/L";"38 IRRAWADDY RD.";"#08-56 MOUNT ELIZABETH";"SINGAPORE";"SG 329563"
"202670";"RUTH KAM HEART AND ARRHYTHMIA CLINIC- DR RUTH KAM";"3 MOUNT ELIZABETH";"#08-06 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"203889";"RAFFLES MEDICAL GROUP LTD - WHITE SANDS";"1 PASIR RIS CENTRAL STREET 3";"#04-19 WHITE SANDS SHOPPING CENTRE";"SINGAPORE";"SG 518457"
"805411";"KAO & TAN MED CTR & SURG P/L- DR KAO WEI HSING";"BLOCK 18 JALAN MEMBINA";"#02-03";"SINGAPORE";"SG 164018"
"400002";"A.M. PHARMACY (PTE) LTD";"150 ORCHARD RD.";"#04-06 ORCHARD PLAZA";"SINGAPORE";"SG 238841"
"902206";"GUARDIAN H & B- 288 T2 TRANSIT LOUNGE N";"60 AIRPORT BOULEVARD";"#26-095A CHANGI AIRPORT T2, DEPARTU";"SINGAPORE";"SG 819643"
"202013";"HEALTH PARTNERS FAMILY CLINIC- DR SIM CHOON SENG";"1 BUKIT BATOK CENTRAL LINK";"#01-37 WEST MALL";"SINGAPORE";"SG 658713"
"201319";"B S CHEW CLINIC - DR CHEW BAN SOON";"BLOCK 252 JURONG EAST ST 24";"#01-109";"SINGAPORE";"SG 600252"
"200201";"GRACE CLINIC - DR CHONG FOONG CHONG";"BLK 333 KRETA AYER RD.";"#02-14";"SINGAPORE";"SG 080333"
"203520";"NORTHEAST HEALTH INTERNATIONAL P/L";"994 BENDEMEER RD.";"#06-09 B CENTRAL";"SINGAPORE";"SG 339943"
"901717";"WATSON'S PCS- CHANGI AIRPORT T3T";"65 AIRPORT BOULEVARD L2AR6";"CHANGI AIRPORT TERMINAL 3";"SINGAPORE";"SG 819663"
"202586";"ALFRED CHENG CARDIAC CARE PTE LTD";"3 MOUNT ELIZABETH";"#15-15 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"201324";"JL MEDICAL(BKT BATOK)P/L-DR JANET C/O TEMASEK MEDI";"BLOCK 413 BUKIT BATOK WEST AVE 4";"#01-214";"SINGAPORE";"SG 650413"
"203523";"KENSINGTON FAMILY CLINIC (SERANGOON) GARDENS P/L";"14D KENSINGTON PARK RD.";"";"SINGAPORE";"SG 557265"
"201072";"SAW BABY & CHILD CLINIC & KHOO FAMILY CLINIC";"BLOCK 681 HOUGANG AVENUE 8";"#01-827";"SINGAPORE";"SG 530681"
"200286";"C Y KOK CLINIC & SURGERY- DR KOK CHIN YON";"BLOCK 157 ANG MO KIO AVENUE 4";"#01-562";"SINGAPORE";"SG 560157"
"202034";"DAILY MEDICAL CTR- DR GOH SOON HOON MORNICA";"BLOCK 159 HOUGANG ST 11";"#01-17";"SINGAPORE";"SG 530159"
"400050";"H C P PTE LTD";"150 ORCHARD ROAD";"#04-06 ORCHARD PLAZA";"SINGAPORE";"SG 238841"
"201355";"CHIN LEONG CLINIC-DR TAN CHIN LEONG";"BLOCK 517 WEST COAST RD.";"#01-555";"SINGAPORE";"SG 120517"
"D63933";"SKIN CONSULTANCY PTE LTD";"1 FARRER PARK STATION ROAD";"#12-02 FARRER PARK MEDICAL CENTRE";"SINGAPORE";"SG 217562"
"200151";"CHIEW CLINIC P/L- KENNETH Y W CHIEW YUEN WENG";"2 KOVAN RD.";"#01-09 SIMON PLAZA";"SINGAPORE";"SG 548008"
"E04020";"SINGHEALTH POLYCLINICS - GUL CIRCLE";"7 GUL CIRCLE";"#01-09";"SINGAPORE";"SG 629563"
"203453";"THE CLINIC @ ONE GEORGE STREET";"ONE GEORGE ST";"#05-05 (LOBBY C)";"SINGAPORE";"SG 049145"
"202667";"CHARLES CHAN HEART CLINIC PTE LTD";"6 NAPIER RD. SUITE 02-02";"GLENEAGLES MEDICAL CENTRE";"SINGAPORE";"SG 258499"
"201519";"LOI & WONG CLINIC & SURGERY- DR LOI KUAN LOONG";"BLOCK 492 JURONG WEST ST 41";"#01-08";"SINGAPORE";"SG 640492"
"201399";"YCT PTE LTD - DR YEO CHOR TZIEN";"6 NAPIER RD.";"#09-18 GLENEAGLES MEDICAL CENTRE";"SINGAPORE";"SG 258499"
"202553";"DRS BAIN & PARTNER LLP";"1 HARBOURFRONT AVENUE";"#07-06 KEPPEL BAY TOWER";"SINGAPORE";"SG 098632"
"203514";"RAFFLES MEDICAL GRP LTD- SERANGOON CENTRAL";"23 SERANGOON CENTRAL";"#B2-01 NEX";"SINGAPORE";"SG 556083"
"805260";"E.J.TAN CLINIC & SURGERY- DR LIM CHIEN CHUAN";"BLOCK 104 JURONG EAST ST 13";"#01-100";"SINGAPORE";"SG 600104"
"203149";"RAFFLES MEDICAL GRP- RAFFLES MEDICAL EXECUTIVE";"585 NORTH BRIDGE RD.";"#02-00 RAFFLES HOSPITAL";"SINGAPORE";"SG 188770"
"203610";"QUAH HAK MIEN COLORECTAL CTR. P/L";"6 NAPIER RD. #05-01";"GLENEAGLES MEDICAL CENTRE";"SINGAPORE";"SG 258499"
"300005";"MOUNT ALVERNIA HOSPITAL";"820 THOMSON RD.";"PHARMACY DEPARTMENT";"SINGAPORE";"SG 574623"
"202187";"THE HEART SPECIALIST CLINIC- DR TEO WEE SIONG";"3 MOUNT ELIZABETH";"#14-10 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"201208";"THE DIABETES & ENDOCRINE CLINIC- DR TAN KHAI TONG";"3 MOUNT ELIZABETH";"#15-18 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"202871";"HEALTHWAY COMPASSVALE CLINIC C/O HEALTHWAY MEDICAL";"BLOCK 267 COMPASSVALE LINK";"#01-04";"SINGAPORE";"SG 540267"
"201417";"LIFELINE NEIGHBOURHOOD MEDICAL CLINIC P/L";"BLOCK 280 BUKIT BATOK EAST AVE 3";"#01-333";"SINGAPORE";"SG 650280"
"200653";"NATIONAL UNIVERSITY OF SINGAPORE";"UNIVERSITY HEALTH CENTRE (UHC)";"20 LOWER KENT RIDGE ROAD, LEVEL 1";"SINGAPORE";"SG 119080"
"200203";"G.S. CLINIC & SURGERY P/L- DR GOH H P/DR SEAH";"BLOCK 632 ANG MO KIO AVENUE 4";"#01-960";"SINGAPORE";"SG 560632"
"D34230";"RAFFLES MEDICAL GROUP LTD";"12 MARINA BOULEVARD";"#17-05 TOWER";"SINGAPORE";"SG 078982"
"203887";"NICHII INTERNATIONAL CLINIC PTE LTD";"1 FARRER PARK STATION ROAD";"#07-05/06 CONNEXION";"SINGAPORE";"SG 217562"
"202144";"ALEX FOK P/L C/O ALEX FOK ENDOCRINE PRACTICE";"3 MOUNT ELIZABETH";"#07-07 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"200305";"LEE CLINIC & SURGERY- DR LEE KEEN KHUEN";"BLOCK 333 KRETA AYER RD.";"#01-20";"SINGAPORE";"SG 080333"
"202009";"CASSIA CLINIC & SURGERY- DR MOK YING JANG";"BLOCK 34 CASSIA CRESCENT";"#01-76";"SINGAPORE";"SG 390034"
"201473";"FAMILYCARE CLINIC AND SURGERY- DR SOO ING CHOONG";"BLOCK 85C LORONG 4 TOA PAYOH";"#01-380";"SINGAPORE";"SG 313085"
"400191";"NATIONAL HEALTHCARE GROUP PHARMACY";"CHANGI SOUTH CENTRAL WAREHOUSE";"17 CHANGI SOUTH STREET 2 SLC 1, LEV";"SINGAPORE";"SG 486129"
"400099";"NTUC HEALTH CO-OPERATIVE LTD - WH1";"55 UBI AVENUE 1";"#08-08";"SINGAPORE";"SG 408935"
"201508";"THE BALMORAL CLINIC FAMILY MEDICINE- DR ADRIAN KOH";"271 BUKIT TIMAH RD.";"#02-12 BALMORAL PLAZA";"SINGAPORE";"SG 259708"
"203818";"SINGAPORE PAIN CLINIC PTE LTD";"38 IRRAWADDY RD.";"#07-22 MT ELIZABETH NOVENA SPEC MED";"SINGAPORE";"SG 329563"
"203115";"NOVENA HEART CTR.";"10 SINARAN DRIVE";"#09-05 NOVENA MEDICAL CENTER";"SINGAPORE";"SG 307506"
"100030";"NATIONAL UNIVERSITY HOSPITAL (S) PTE LTD";"LOWER KENT RIDGE RD.";"PHARMACY DEPARTMENT";"SINGAPORE";"SG 119074"
"201784";"RAFFLES MEDICAL GRP LTD- FAMILY MEDICINE CTR";"585 NORTH BRIDGE RD.";"LEVEL 1 RAFFLES HOSPITAL";"SINGAPORE";"SG 188770"
"D34292";"TAN KOK SOON HEART SPECIALIST CLINIC";"820 THOMSON ROAD";"#06-06 MOUNT ALVERNIA MEDICAL";"SINGAPORE";"SG 574623"
"201819";"SEASONS CLINIC - DR TAN MING CHUN";"BLOCK 844 TAMPINES ST 82";"#01-139";"SINGAPORE";"SG 520844"
"400185";"NATIONAL HEALTHCARE GRP PHARM.- BUANGKOK";"10 BUANGKOK VIEW";"BLK 6, L1 BUANGKOK GREEN MED PARK (";"SINGAPORE";"SG 539747"
"203405";"MEDLIFE CLINIC & SURGERY PTE LTD";"BLOCK 684 HOUGANG AVENUE 8";"#01-985";"SINGAPORE";"SG 530684"
"902171";"GUARDIAN H & B- 283 SERANGOON NEX";"23 SERANGOON CENTRAL";"#B1-62/63 SERANGOON NEX";"SINGAPORE";"SG 556083"
"203662";"RAFFLES MEDICAL GROUP";"50 RAFFLES PLACE";"#01-02A SINGAPORE LAND TOWER";"SINGAPORE";"SG 048623"
"200659";"DRS WEE & OH- DR ALBERT WEE SOON TECK";"3 MOUNT ELIZABETH";"#07-01 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"201724";"HK HO WOMEN & FERTILITY CLINIC- DR HO HON KWOK";"820 THOMSON RD.";"#02-06/07 MOUNT ALVERNIA MEDICAL CE";"SINGAPORE";"SG 574623"
"201415";"UNIVERSAL MEDICAL & DENTAL CLINIC-DR OW BOON HIN";"BLOCK 103 YISHUN RING RD.";"#01-99";"SINGAPORE";"SG 760103"
"D67530";"N B THAM CLINIC PTE LTD";"8 WHAMPOA DRIVE";"";"SINGAPORE";"SG 327718"
"201935";"ALLIANCE CLINIC & PARTNERS P/L DR LIM PENG KEONG";"BLOCK 652 JALAN TENAGA";"#01-50";"SINGAPORE";"SG 410652"
"202026";"EJ FAMILY CLINIC - DR TAN EE JU";"BLOCK 109 LORONG 1 TOA PAYOH";"#01-314";"SINGAPORE";"SG 310109"
"900228";"GUARDIAN H & B-WAREHOUSE(TAMPINES)*";"21 TAMPINES NORTH DRIVE 2";"#03-01";"SINGAPORE";"SG 528765"
"200534";"SINGAPURA CLINIC - DR LEE KENG THON";"27 BENCOOLEN ST";"#01-27";"SINGAPORE";"SG 189620"
"200418";"NEW TOWN CLINIC P/L-DR TAN GEOK JIM";"BLOCK 59 NEW UPPER CHANGI RD.";"#01-1224";"SINGAPORE";"SG 460059"
"203478";"LIM ING HAAN CARDIOLOGY PTE LTD";"3 MOUNT ELIZABETH";"#04-02 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"201677";"RAFFLES MEDICAL GROUP LTD";"391B ORCHARD RD.";"#08-06 NGEE ANN CITY TOWER B";"SINGAPORE";"SG 238874"
"100105";"NATIONAL HEART CTR OF SINGAPORE PTE LTD";"MISTRI WING";"17 THIRD HOSPITAL AVENUE";"SINGAPORE";"SG 168751"
"100342";"ALEXANDRA HEALTH PTE LTD";"C/O KHOO TECK PUAT HOSPITAL";"90 YISHUN CENTRAL";"SINGAPORE";"SG 768828"
"202853";"KEVIN TAN CLINIC FOR DIABETES,THYRO ID AND HORMONE";"3 MOUNT ELIZABETH";"#13-07 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"E68259";"THE CLINIC @ APERIA PTE LTD";"12 KALLANG AVENUE";"#03-15 APERIA";"SINGAPORE";"SG 339511"
"201599";"ASIAN AMERICAN LIVER CENTRE PTE LTD";"6A NAPIER RD. (ANNEXE BLOCK)";"#02-37 GLENEAGLES HOSPITAL";"SINGAPORE";"SG 258500"
"201978";"C H LIM CARDIOLOGY CLINIC- DR LIM CHIN HOCK";"3 MOUNT ELIZABETH";"#10-02 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"200206";"HAIG SPECIALIST MED CLINIC P/L-DR MUKUND DOSHI";"319 JOO CHIAT PLACE";"#03-01 EAST SHORE MEDICAL CENTRE";"SINGAPORE";"SG 427989"
"202315";"RAFFLES HOSPITAL PTE LTD-L 7 PHARM";"585 NORTH BRIDGE RD.";"#07-00 PHARMACY DEPARTMENT";"SINGAPORE";"SG 188770"
"201341";"DRS KOO,LOH & ASSOCIATES P/L-DR CAROLYN LOH YL";"BLOCK 152 YUNG HO RD.";"#B1-03";"SINGAPORE";"SG 610152"
"203631";"DANIEL WAI DIABETES,THYROID & HORMONE CLINIC P/L";"3 MOUNT ELIZABETH";"#03-04 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"202035";"DR LIM LEAN HUAT & ASSOCIATES P/L";"6 SHENTON WAY";"#40-03 TOWER ONE";"SINGAPORE";"SG 068809"
"200669";"WILMER CLINIC P/L- DR BRIAN HENG BOON LIAT";"MT ELIZABETH ENT. CLINIC";"50 ARMENIAN STREET, #01-01 WILMER P";"SINGAPORE";"SG 179938"
"203024";"RAFFLES JAPANESE CLINIC PTE LTD";"585 NORTH BRIDGE RD.";"#12-00 RAFFLES HOSPITAL";"SINGAPORE";"SG 188770"
"203191";"THE PAIN RELIEF CLINIC PTE LTD";"350 ORCHARD RD.";"#08-00 SHAW HOUSE";"SINGAPORE";"SG 238868"
"201556";"CHEONG CHEST & MEDICAL CLINIC-DR CHEONG TUCK HONG";"3 MOUNT ELIZABETH";"#10-08 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"201313";"FAMILY HEALTH MEDICAL CTR- DR VIDA CHOU";"BLOCK 226G ANG MO KIO AVE 1";"#01-681";"SINGAPORE";"SG 567226"
"200863";"MARY MEDICAL CLINIC & SURGERY-DR MARY YAO WAN HWA";"BLOCK 252 JURONG EAST ST 24";"#01-157";"SINGAPORE";"SG 600252"
"203072";"ERIC GAN SURGERY";"38 IRRAWADDY RD.";"#06-55 MT E. NOVENA SPECIALIST CTR";"SINGAPORE";"SG 329563"
"D67473";"ASIAN HEART & VASCULAR CENTER P/L";"38 IRRAWADDY ROAD";"#10-54/55 MT E NOVENA HOSPITAL";"SINGAPORE";"SG 329563"
"900482";"GUARDIAN H & B-092 GREAT WORLD CITY";"1 KIM SENG PROMENADE";"#B1-18/19 GREAT WORLD CITY";"SINGAPORE";"SG 237994"
"202541";"EL SHADDAI ARTHRITIS & RHEUMATISM SPECIALIST MEDIC";"102 TOWNER RD.";"#01-258";"SINGAPORE";"SG 322102"
"202176";"W K CHEONG GASTROINTESTINAL & LIVER SPECIALISTS PL";"3 MOUNT ELIZABETH";"#14-03 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"200178";"DRS FERNANDEZ & PARTNERS";"1 GRANGE ROAD";"#12-04 ORCHARD BUILDING";"SINGAPORE";"SG 239693"
"200598";"TENG CLINIC - DR SIAH KIM BIN";"BLOCK 171 STIRLING RD.";"#01-1101";"SINGAPORE";"SG 140171"
"400101";"SINGAPORE GENERAL HOSPITAL PTE LTD";"BLOCK 8 LEVEL 2";"OUTRAM ROAD";"SINGAPORE";"SG 169608"
"201256";"MEDICARE ASSOCIATES CLINIC & SURG- DR JOHN LEE";"BLOCK 107 SERANGOON NORTH AVE 1";"#01-679";"SINGAPORE";"SG 550107"
"201980";"HO KOK TONG GASTROENTEROLOGY & MEDICAL CLINIC";"3 MOUNT ELIZABETH";"#17-15 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"200158";"EASTERN MEDICAL CTR- DR FONG CHIU YAN";"BLOCK 631 BEDOK RESERVOIR RD.";"#01-896";"SINGAPORE";"SG 470631"
"200631";"CHARLES TOH CLINIC- DR TOH CHAI SOON CHARLES";"3 MOUNT ELIZABETH";"#06-01/02 MOUNT ELIZABETH MEDICAL C";"SINGAPORE";"SG 228510"
"201413";"STERLING CLINIC & SURGERY- DR CHEONG WEI LING";"BLOCK 3 LORONG LEW LIAN";"#01-64";"SINGAPORE";"SG 530003"
"D66060";"NTUC HEALTH CO-OPERATIVE LTD - 3PL (BULIM AVE)";"10 BULIM AVENUE";"#07-00, BAY #16-18";"SINGAPORE";"SG 648165"
"200800";"MAO MEDICAL CTR & SURGERY P/L-DR MAO FONG HAO";"BLOCK 149 SILAT AVENUE";"#01-54";"SINGAPORE";"SG 160149"
"200033";"BALKIS FAMILY CLINIC- DR BALKIS AKBAR ALI";"BLOCK 631 BEDOK RESERVOIR RD.";"#01-968";"SINGAPORE";"SG 470631"
"807340";"SERVIER (S) PTE LTD";"67 UBI AVENUE 1";"#06-08 STARHUB GREEN";"SINGAPORE";"SG 408942"
"203679";"THE HARLEY ST CLINIC SINGAPORE P/L DR.REGINALD LIE";"6 NAPIER RD.";"#02-38 GLENEAGLES HOSPITAL(ANNEX BL";"SINGAPORE";"SG 258500"
"100202";"SINGHEALTH POLYCLINIC-PASIR RISBRCH";"1 PASIR RIS DRIVE 4";"#01-11";"SINGAPORE";"SG 519457"
"202458";"THE HEART CLINIC- DR KOH SIAM SOON PHILIP";"3 MOUNT ELIZABETH";"#13-15 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"100002";"TAN TOCK SENG HOSPITAL PTE LTD";"MOULMEIN RD.";"PHARMACY DEPT";"SINGAPORE";"SG 308087"
"201690";"LIFELINE BISHAN MEDICAL CLINIC P/L-DR GOH MING";"BLOCK 501 BISHAN ST 11";"#01-376";"SINGAPORE";"SG 570501"
"200406";"NAM SENG CLINIC P/L-DR KOH SWEE HAI";"144 UPPER BUKIT TIMAH RD.";"#01-22 BEAUTY WORLD CENTRE";"SINGAPORE";"SG 588177"
"100004";"SINGAPORE GENERAL HOSPITAL PTE LTD THE PHARMACY";"BLK 8 LEVEL 2 OUTRAM ROAD";"";"SINGAPORE";"SG 169036"
"E71035";"SENGKANG HEALTH PTE LTD";"378 ALEXANDRA ROAD";"BLK 20C LEVEL 2 FINANCE DEPT";"SINGAPORE";"SG 159964"
"200829";"HOUGANG CLINIC - DR CHUA CHONG LI";"BLOCK 631 HOUGANG AVENUE 8";"#01-16";"SINGAPORE";"SG 530631"
"202126";"MAURINE TSAKOK CLINIC- DR MAURINE TSAKOK";"1 ORCHARD BOULEVARD";"#03-01 CAMDEN MEDICAL CENTRE";"SINGAPORE";"SG 248649"
"200749";"COMFORT CLINIC & SURGERY";"BLOCK 214 SERANGOON AVENUE 4";"#01-100 (ALL ORDERS USE CORP-C ONLY";"SINGAPORE";"SG 550214"
"200228";"HONG WHYE CLINIC- DR CHUNG WENG SIONG";"BLOCK 412 BEDOK NORTH AVENUE 2";"#01-144";"SINGAPORE";"SG 460412"
"203671";"COLORECTAL CLINIC ASSOCIATES P/L";"MT. ELIZABETH NOVENA SPEC. CTR.";"38 IRRAWADDY ROAD #10-48/49";"SINGAPORE";"SG 329563"
"202036";"CANBERRA MEDICAL AESTHETICS-DR VICTOR CHEW Y M";"BLOCK 306A CANBERRA RD.";"#01-01";"SINGAPORE";"SG 751306"
"F10849";"RAFFLES MEDICAL GROUP LTD";"20 AIRPORT BOULEVARD";"SATS INFLIGHT CATERING CENTRE 1";"SINGAPORE";"SG 819659"
"201804";"LIM COUNTRY CLINIC- DR ANGELA LIM KA PHECK";"BLOCK 208 HOUGANG ST 21";"#01-207";"SINGAPORE";"SG 530208"
"200188";"GASTROENTEROLOGY CLINIC- DR BENNY ANG";"3 MOUNT ELIZABETH";"#09-10 MOUNT ELIZABETH MEDICAL CENT";"SINGAPORE";"SG 228510"
"203524";"DR HELEN TAN CLINIC C/OWELLCHEM PHARMACEUTICALS PL";"BLOCK 225 JURONG EAST ST 21";"#01-801";"SINGAPORE";"SG 600225"
"400032";"PAN-MALAYAN PHARMACEUTICALS PTE LTD";"138 JOO SENG RD.";"3RD FLOOR";"SINGAPORE";"SG 368361"
"202844";"UNITED VISION HOLDINGS PTE LTD";"C/O HEALTHMARK FAMILY MEDICINE";"BLOCK 601 CHOA CHU KANG STREET 62 #";"SINGAPORE";"SG 680601"
"300006";"PARKWAY HOSPITALS SINGAPORE PTE LTD";"C/O MT. ELIZABETH HOSP (PHARM. DPT)";"BLOCK B LEVEL 2";"SINGAPORE";"SG 228510"
"200396";"MERIDIAN MEDICAL CTR- DR EUGENE UNG";"BLOCK 327 HOUGANG AVENUE 5";"#01-162";"SINGAPORE";"SG 530327"
"200110";"G & H MEDICAL CLINIC P/L- DR GOH CHENG HONG";"BLOCK 106 YISHUN RING RD.";"#01-173";"SINGAPORE";"SG 760106"
"E02461";"GARDEN CLINIC";"BLK 304 SERANGOON AVE 2";"#01-04";"SINGAPORE";"SG 550304"
"200856";"HONG FAMILY CLINIC- DR HONG LEE TIONG";"BLOCK 282 TAMPINES ST 22";"#01-300";"SINGAPORE";"SG 520282"
"201320";"SIMS DRIVE MEDICAL CLINIC- DR LIM CHIEN CHUAN";"BLOCK 53 SIMS PLACE";"#01-174";"SINGAPORE";"SG 380053"
"202967";"PARKWAY SHENTON PTE LTD";"3 CHANGI SOUTH ST 2";"#01-00 XILIN DISTRICENTRE";"SINGAPORE";"SG 486415"
