shipToCode;shipToName;shipToAddress1;shipToAddress2;shipToCity;shipToPostalCode
"200661";"Wee Healthfirst Medical Clinic Dr Seow Yu Jin";"Block 378 Clementi Avenue 5";"#01-342";"Singapore";"120378"
"202315";"Raffles Hospital Pte Ltd";"585 North Bridge Rd.";"#07-00 Pharmacy Department";"Singapore";"188770"
"G02429";"RafflesMedical c/o Raffles Medical Group Ltd";"1207 Dover Road";"United World College";"Singapore";"139654"
"200660";"Wee's Clinic & Surgery- Dr Wee Teong Boo";"Block 418 Bedok North Avenue 2";"#01-79";"Singapore";"460418"
"100002";"Tan Tock Seng Hospital Pte Ltd";"Moulmein Rd.";"Pharmacy Dept";"Singapore";"308087"
"202315";"Raffles Hospital Pte Ltd";"585 North Bridge Rd.";"#07-00 Pharmacy Department";"Singapore";"188770"
"200660";"Wee's Clinic & Surgery- Dr Wee Teong Boo";"Block 418 Bedok North Avenue 2";"#01-79";"Singapore";"460418"
"200178";"Drs Fernandez & Partners";"1 Grange Road";"#12-04 Orchard Building";"Singapore";"239693"
"203115";"TCI Cardiology Pte Ltd c/o Novena Heart Ctr";"38 Irrawaddy Road";"#07-56/57/58/59 Mt E Novena Spec Ctr";"Singapore";"329563"
"202683";"United Vision Holdings P/L";"c/o Healthmark Pioneer Mall Clinic";"638 Jurong West St 61 #02-08 PioneerMall";"Singapore";"640638"
"200178";"Drs Fernandez & Partners";"1 Grange Road";"#12-04 Orchard Building";"Singapore";"239693"
"400002";"A.M. Pharmacy (Pte) Ltd";"150 Orchard Rd.";"#04-06 Orchard Plaza";"Singapore";"238841"
"202315";"Raffles Hospital Pte Ltd";"585 North Bridge Rd.";"#07-00 Pharmacy Department";"Singapore";"188770"
"203115";"TCI Cardiology Pte Ltd c/o Novena Heart Ctr";"38 Irrawaddy Road";"#07-56/57/58/59 Mt E Novena Spec Ctr";"Singapore";"329563"
"203466";"Shenton Family Medical Clinic (Duxton)";"1 Cantonment Rd.";"#01-02 Pinnacle @ Duxton";"Singapore";"080001"
"400002";"A.M. Pharmacy (Pte) Ltd";"150 Orchard Rd.";"#04-06 Orchard Plaza";"Singapore";"238841"
"202315";"Raffles Hospital Pte Ltd";"585 North Bridge Rd.";"#07-00 Pharmacy Department";"Singapore";"188770"
"203466";"Shenton Family Medical Clinic (Duxton)";"1 Cantonment Rd.";"#01-02 Pinnacle @ Duxton";"Singapore";"080001"
"400002";"A.M. Pharmacy (Pte) Ltd";"150 Orchard Rd.";"#04-06 Orchard Plaza";"Singapore";"238841"
"400002";"A.M. Pharmacy (Pte) Ltd";"150 Orchard Rd.";"#04-06 Orchard Plaza";"Singapore";"238841"
"203466";"Shenton Family Medical Clinic (Duxton)";"1 Cantonment Rd.";"#01-02 Pinnacle @ Duxton";"Singapore";"080001"
"203466";"Shenton Family Medical Clinic (Duxton)";"1 Cantonment Rd.";"#01-02 Pinnacle @ Duxton";"Singapore";"080001"
"202683";"United Vision Holdings P/L";"c/o Healthmark Pioneer Mall Clinic";"638 Jurong West St 61 #02-08 PioneerMall";"Singapore";"640638"
"202315";"Raffles Hospital Pte Ltd";"585 North Bridge Rd.";"#07-00 Pharmacy Department";"Singapore";"188770"
"100065";"Institute Of Mental Health";"10 Buangkok View";"Buangkok Green Medical Park";"Singapore";"539747"
"100030";"National University Hospital (S) Pte Ltd";"5 Lower Kent Ridge Rd.";"";"Singapore";"119074"
"300006";"Parkway Hospitals (S) Pte Ltd c/o Mount Elizabeth";"Tower 5, Connection One";"Blk 167 Jalan Bukit Merah #16-10";"Singapore";"150167"
"202315";"Raffles Hospital Pte Ltd";"585 North Bridge Rd.";"#07-00 Pharmacy Department";"Singapore";"188770"
"201722";"Raffles Medical Group Ltd";"930 Yishun Avenue 2";"#03-35 Northpoint Shopping Ctr.";"Singapore";"769098"
"203115";"TCI Cardiology Pte Ltd c/o Novena Heart Ctr";"38 Irrawaddy Road";"#07-56/57/58/59 Mt E Novena Spec Ctr";"Singapore";"329563"
"203889";"Raffles Medical Group Ltd White Sands";"1 Pasir Ris Central Street 3";"#04-19 White Sands Shopping Centre";"Singapore";"518457"
"202315";"Raffles Hospital Pte Ltd";"585 North Bridge Rd.";"#07-00 Pharmacy Department";"Singapore";"188770"
"D33202";"Raffles Medical Group Ltd";"Blk 203 Bedok North Street 1";"#01-467";"Singapore";"460203"
"203115";"TCI Cardiology Pte Ltd c/o Novena Heart Ctr";"38 Irrawaddy Road";"#07-56/57/58/59 Mt E Novena Spec Ctr";"Singapore";"329563"
"200483";"Ping's Clinic & Surgery- Kwak Ping Lam";"Block 555 Ang Mo Kio Avenue 10";"#01-1974";"Singapore";"560555"
"805342";"Dr Soh Family Clinic- Dr Soh Chern Tau";"Block 966 Jurong West St. 93";"#01-221";"Singapore";"640966"
"200483";"Ping's Clinic & Surgery- Kwak Ping Lam";"Block 555 Ang Mo Kio Avenue 10";"#01-1974";"Singapore";"560555"
"202819";"Raffles Medical Group-Harbour Front";"1 Maritime Square";"#03-56 The Harbour Front";"Singapore";"099253"
"203132";"Raffles Medical Group Ltd (65 Airport Boulevard T3";"65 Airport Boulevard";"B2-01 Terminal 3";"Singapore";"819663"
"G02315";"RafflesMedical";"1 Tampines Street 73";"";"Singapore";"528704"
"F21026";"Raffles Medical Group Ltd";"1 Sengkang Square";"#04-09 Compass One";"Singapore";"545078"
"H79071";"Singapore Medical Specialists Ctr Pte Ltdc/oMedica";"101 Irrawaddy Road";"#07-01 Royal Square Novena";"Singapore";"329565"
"805342";"Dr Soh Family Clinic- Dr Soh Chern Tau";"Block 966 Jurong West St. 93";"#01-221";"Singapore";"640966"
"H79071";"Singapore Medical Specialists Ctr Pte Ltdc/oMedica";"101 Irrawaddy Road";"#07-01 Royal Square Novena";"Singapore";"329565"
"G02429";"RafflesMedical c/o Raffles Medical Group Ltd";"1207 Dover Road";"United World College";"Singapore";"139654"
"100030";"National University Hospital (S) Pte Ltd";"5 Lower Kent Ridge Rd.";"";"Singapore";"119074"
"201828";"Raffles Medical Group Ltd";"Block 259 Pasir Ris St. 21";"#02-33";"Singapore";"510259"
"201679";"Raffles Medical Group Ltd";"Block 283 Bishan St. 22";"#01-177";"Singapore";"570283"
"203624";"Raffles Medical Grp Ltd- Changi City Pt.";"5 Changi Business Park Central";"Changi City Point #B1-55/56";"Singapore";"486038"
"100004";"Singapore General Hospital Pte Ltd";"2 Bukit Merah Central #11-01";"1FSS Pte Ltd";"Singapore";"159835"
"202227";"Chan KM Geriatric & Medical Clinic P/L";"6 Napier Rd.";"#08-10 Gleneagles Medical Ctr.";"Singapore";"258499"
"202227";"Chan KM Geriatric & Medical Clinic P/L";"6 Napier Rd.";"#08-10 Gleneagles Medical Ctr.";"Singapore";"258499"
"202315";"Raffles Hospital Pte Ltd";"585 North Bridge Rd.";"#07-00 Pharmacy Department";"Singapore";"188770"
"100342";"Alexandra Health Pte Ltd c/o Khoo Teck Puat Hospit";"";"90 Yishun Central";"Singapore";"768828"
"300005";"Mount Alvernia Hospital";"820 Thomson Rd.";"Pharmacy Department";"Singapore";"574623"
"300005";"Mount Alvernia Hospital";"820 Thomson Rd.";"Pharmacy Department";"Singapore";"574623"
"200017";"AMK Medical Ctr. - Dr Tan Seung Po";"Block 157 Ang Mo Kio Avenue 4";"#01-558";"Singapore";"560157"
"200661";"Wee Healthfirst Medical Clinic Dr Seow Yu Jin";"Block 378 Clementi Avenue 5";"#01-342";"Singapore";"120378"
"202957";"Raffles Medical Grp Ltd-TampinesOne";"10 Tampines Central 1";"#03-28 Tampines 1";"Singapore";"529536"
"200661";"Wee Healthfirst Medical Clinic Dr Seow Yu Jin";"Block 378 Clementi Avenue 5";"#01-342";"Singapore";"120378"
"200017";"AMK Medical Ctr. - Dr Tan Seung Po";"Block 157 Ang Mo Kio Avenue 4";"#01-558";"Singapore";"560157"
"100030";"National University Hospital (S) Pte Ltd";"5 Lower Kent Ridge Rd.";"";"Singapore";"119074"
"400153";"National University Hospital (S) Pte Ltd - Retail";"Lower Kent Ridge Rd.";"Pharmacy Department";"Singapore";"119074"
"E05588";"Guardian H&B - 336 DS2";"60 Airport Boulevard #026-115-01,T2";"Departure / Transit Lounge South";"Singapore";"819643"
"900990";"Guardian H & B- 101 Bishan Junction";"9 Bishan Place";"#B1-08 Junction 8 Shopping Ctr.";"Singapore";"579837"
"901119";"Guardian H & B- 127 Paragon";"290 Orchard Rd.";"#B1-20/24 Paragon";"Singapore";"238859"
"300006";"Parkway Hospitals (S) Pte Ltd c/o Mount Elizabeth";"Tower 5, Connection One";"Blk 167 Jalan Bukit Merah #16-10";"Singapore";"150167"
"201059";"S G Clinic Family Practice- Dr Suresh Mahtani";"84 Serangoon Garden Way";"";"Singapore";"555980"
"100002";"Tan Tock Seng Hospital Pte Ltd";"Moulmein Rd.";"Pharmacy Dept";"Singapore";"308087"
"203244";"Soon Diabetes Thyroid And Endocrinology Clinic";"10 Sinaran Drive";"#10-08 Novena Medical Center, Square 2";"Singapore";"307506"
"805040";"Drs Bain & Partners LLP";"1 Raffles Quay";"#09-03 One Raffles Quay North Tower";"Singapore";"048583"
"202033";"Frontier Medical Associates(AMK)P/L";"Block 163 Ang Mo Kio Avenue 4";"#01-426";"Singapore";"560163"
"201750";"Bethesda Medical Ctr P/L- Dr Stephen Tong";"3 Temasek Boulevard";"#03-330 Suntec City Mall";"Singapore";"038983"
"201750";"Bethesda Medical Ctr P/L- Dr Stephen Tong";"3 Temasek Boulevard";"#03-330 Suntec City Mall";"Singapore";"038983"
"201492";"Loyang Medical Ctr- Dr Leow Wei Aun";"Loyang Offshore Supply Base";"Loyang Crescent Box 5142";"Singapore";"508988"
"200110";"G & H Medical Clinic P/L- Dr Goh Cheng Hong";"Block 106 Yishun Ring Rd.";"#01-173";"Singapore";"760106"
"201492";"Loyang Medical Ctr- Dr Leow Wei Aun";"Loyang Offshore Supply Base";"Loyang Crescent Box 5142";"Singapore";"508988"
"200110";"G & H Medical Clinic P/L- Dr Goh Cheng Hong";"Block 106 Yishun Ring Rd.";"#01-173";"Singapore";"760106"
"E05595";"The Clinic @ Capitagreen c/o The Clinic @ Capitagr";"138 Market Street";"#02-01A";"Singapore";"048946"
"200674";"Wong Clinic - Dr Wong Chin Heng";"Block 539 Bedok North St. 3";"#01-603";"Singapore";"460539"
"203802";"The Clinic @ Fusionopolis Pte Ltd";"1 Fusionopolis Place";"#01-05 Galaxis";"Singapore";"138522"
"200674";"Wong Clinic - Dr Wong Chin Heng";"Block 539 Bedok North St. 3";"#01-603";"Singapore";"460539"
"202315";"Raffles Hospital Pte Ltd";"585 North Bridge Rd.";"#07-00 Pharmacy Department";"Singapore";"188770"
"F20613";"The Clinic @ Business City c/o The Clinic @ Busine";"20 Pasir Panjang Road";"#02-26 Maple Tree Business City";"Singapore";"117439"
"200674";"Wong Clinic - Dr Wong Chin Heng";"Block 539 Bedok North St. 3";"#01-603";"Singapore";"460539"
"E05595";"The Clinic @ Capitagreen c/o The Clinic @ Capitagr";"138 Market Street";"#02-01A";"Singapore";"048946"
"200674";"Wong Clinic - Dr Wong Chin Heng";"Block 539 Bedok North St. 3";"#01-603";"Singapore";"460539"
"203802";"The Clinic @ Fusionopolis Pte Ltd";"1 Fusionopolis Place";"#01-05 Galaxis";"Singapore";"138522"
"G67947";"The Clinic @ Tai Seng c/oThe Clinic @ Tai Seng Pte";"18 Tai Seng Street";"#01-07/08 Mapletree 18";"Singapore";"539775"
"200674";"Wong Clinic - Dr Wong Chin Heng";"Block 539 Bedok North St. 3";"#01-603";"Singapore";"460539"
"400153";"National University Hospital (S) Pte Ltd - Retail";"Lower Kent Ridge Rd.";"Pharmacy Department";"Singapore";"119074"
"200674";"Wong Clinic - Dr Wong Chin Heng";"Block 539 Bedok North St. 3";"#01-603";"Singapore";"460539"
"804853";"Ang Yong Guan Psychiatry- Dr Ang Yong Guan";"290 Orchard Rd.";"#11-09 Paragon";"Singapore";"238859"
"200863";"Mary Medical Clinic & Surgery-Dr Mary Yao Wan Hwa";"Block 252 Jurong East St. 24";"#01-157";"Singapore";"600252"
"202203";"Brian Yeo Clinic- Dr Brian Yeo Kah Loke";"3 Mount Elizabeth";"#09-02 Mt Elizabeth Medical Ctr.";"Singapore";"228510"
"202203";"Brian Yeo Clinic- Dr Brian Yeo Kah Loke";"3 Mount Elizabeth";"#09-02 Mt Elizabeth Medical Ctr.";"Singapore";"228510"
"203453";"The Clinic @ One George Street";"1 George St.";"#05-05 (Lobby C)";"Singapore";"049145"
"F20613";"The Clinic @ Business City c/o The Clinic @ Busine";"20 Pasir Panjang Road";"#02-26 Maple Tree Business City";"Singapore";"117439"
"200727";"Charles M P Lim Clinic & Surgery For Women P/L";"3 Mount Elizabeth";"#13-02 Mt Elizabeth Medical Ctr.";"Singapore";"228510"
"202957";"Raffles Medical Grp Ltd-TampinesOne";"10 Tampines Central 1";"#03-28 Tampines 1";"Singapore";"529536"
"203802";"The Clinic @ Fusionopolis Pte Ltd";"1 Fusionopolis Place";"#01-05 Galaxis";"Singapore";"138522"
"E05595";"The Clinic @ Capitagreen c/o The Clinic @ Capitagr";"138 Market Street";"#02-01A";"Singapore";"048946"
"203585";"The Clinic @ Campus Pte Ltd";"70 Stamford Rd.";"#B1-21 Li Ka Shing Library Bldg.";"Singapore";"178901"
"H61127";"The Clinic @ Marina One Pte Ltd c/o The Clinic Gro";"5 Straits View";"#01-07 Marina One The Heart";"Singapore";"018935"
"400032";"Pan-Malayan Pharmaceuticals Pte Ltd";"16 Tai Seng Street";"Level 4";"Singapore";"534138"
"400032";"Pan-Malayan Pharmaceuticals Pte Ltd";"16 Tai Seng Street";"Level 4";"Singapore";"534138"
"100105";"National Heart Ctr Of Singapore Pte Ltd";"5 Hospital Drive (Pharmacy Dept)";"";"Singapore";"169609"
"200534";"Singapura Clinic - Dr Lee Keng Thon";"27 Bencoolen St.";"#01-27";"Singapore";"189620"
"300005";"Mount Alvernia Hospital";"820 Thomson Rd.";"Pharmacy Department";"Singapore";"574623"
"200534";"Singapura Clinic - Dr Lee Keng Thon";"27 Bencoolen St.";"#01-27";"Singapore";"189620"
"901328";"Guardian H & B- 195 Toa Payoh";"Block 190 Lorong 6 Toa Payoh";"#01-578";"Singapore";"310190"
"E03119";"Medivene Holdings Pte Ltd c/o Medivene Clinic & Su";"330 Anchorvale Street";"#01-05";"Singapore";"540330"
"G71274";"Welcia - BHG (S) Pte Ltd";"100 Beach Road";"#12-01/03 Shaw Tower";"Singapore";"189702"
"D64454";"Hope Gastroenterology And Liver P/L";"3 Mount Elizabeth";"#17-16 Mt Elizabeth Medical Centre";"Singapore";"228510"
"D64454";"Hope Gastroenterology And Liver P/L";"3 Mount Elizabeth";"#17-16 Mt Elizabeth Medical Centre";"Singapore";"228510"
"E71035";"Sengkang General Hospital Pte. Ltd.";"110 Sengkang East Way";"";"Singapore";"544886"
"201251";"Lifecare Family Clinic & Surgery-Dr Lee Boon Siong";"Block 102 Yishun Avenue 5";"#01-133";"Singapore";"760102"
"201251";"Lifecare Family Clinic & Surgery-Dr Lee Boon Siong";"Block 102 Yishun Avenue 5";"#01-133";"Singapore";"760102"
"100002";"Tan Tock Seng Hospital Pte Ltd";"Moulmein Rd.";"Pharmacy Dept";"Singapore";"308087"
"200653";"NUS-University Health Ctr - University Health Ctr.";"20 Lower Kent Ridge Road,";"Level 1";"Singapore";"119080"
"H07591";"Alexandra Hospital";"378 Alexandra Road";"";"Singapore";"159664"
"D33266";"Guardian H & B - 326 Bedok Mall";"311 New Upper Changi Road";"#B2-45/46/47 Bedok Mall";"Singapore";"467360"
"H90158";"Healthway Medical Enterprises P/L c/o Nobel Heart";"38 Irrawaddy Road";"#07-31 Mt E Novena Specialist Centre";"Singapore";"329563"
"203582";"TSquared Cardiology & Internal Medicine Clinic P/L";"290 Orchard Rd.";"#17-10 The Paragon";"Singapore";"238859"
"100060";"Changi General Hospital Pte Ltd";"2 Simei St. 3";"";"Singapore";"529889"
"902312";"Guardian H & B- 310 Novena Hospital";"38 Irrawaddy Rd.";"#01-08/09/10/11";"Singapore";"329563"
"202440";"Mei Ling Clinic - Toa Payoh";"Block 500 Lorong 6 Toa Payoh";"#04-33 Bis One HDB Hub";"Singapore";"310500"
"202440";"Mei Ling Clinic - Toa Payoh";"Block 500 Lorong 6 Toa Payoh";"#04-33 Bis One HDB Hub";"Singapore";"310500"
"200876";"Clinic CP Lim Pte Ltd";"319 Joo Chiat Place";"#02-05 Parkway East Medical Ctr.";"Singapore";"427989"
"200876";"Clinic CP Lim Pte Ltd";"319 Joo Chiat Place";"#02-05 Parkway East Medical Ctr.";"Singapore";"427989"
"100002";"Tan Tock Seng Hospital Pte Ltd";"Moulmein Rd.";"Pharmacy Dept";"Singapore";"308087"
"E03119";"Medivene Holdings Pte Ltd c/o Medivene Clinic & Su";"330 Anchorvale Street";"#01-05";"Singapore";"540330"
"E03119";"Medivene Holdings Pte Ltd c/o Medivene Clinic & Su";"330 Anchorvale Street";"#01-05";"Singapore";"540330"
"E03119";"Medivene Holdings Pte Ltd c/o Medivene Clinic & Su";"330 Anchorvale Street";"#01-05";"Singapore";"540330"
"201310";"Healthpoint Family Clinic-Dr.Sarani Omar/Dr.Wong M";"Block 48 Tanglin Halt Rd.";"#01-337";"Singapore";"142048"
"202878";"CityHealth Clinic & Surgery-Dr Ho c/o CityHealth C";"152 Beach Rd.";"#03-08 The Gateway East";"Singapore";"189721"
"203631";"Daniel Wai Diabetes,Thyroid & Hormone Clinic P/L";"3 Mount Elizabeth";"#03-04 Mt Elizabeth Medical Ctr.";"Singapore";"228510"
"202878";"CityHealth Clinic & Surgery-Dr Ho c/o CityHealth C";"152 Beach Rd.";"#03-08 The Gateway East";"Singapore";"189721"
"203424";"Roger Kidney Clinic";"6 Napier Rd.";"#04-16 Gleneagles Medical Ctr.";"Singapore";"258499"
"202187";"The Heart Specialist Clinic- Dr Teo Wee Siong";"3 Mount Elizabeth";"#14-10 Mt Elizabeth Medical Ctr.";"Singapore";"228510"
"203424";"Roger Kidney Clinic";"6 Napier Rd.";"#04-16 Gleneagles Medical Ctr.";"Singapore";"258499"
"202187";"The Heart Specialist Clinic- Dr Teo Wee Siong";"3 Mount Elizabeth";"#14-10 Mt Elizabeth Medical Ctr.";"Singapore";"228510"
"203542";"The Kidney Clinic Pte Ltd";"3 Mount Elizabeth";"#12-09 Mt Elizabeth Medical Ctr.";"Singapore";"228510"
"201649";"AMPM Family Clinic & Surgery P/L";"Block 123 Lorong 1 Toa Payoh";"#01-521";"Singapore";"310123"
