shipToCode;shipToName;shipToAddress1;shipToAddress2;shipToCity;shipToPostalCode
"805040";"DRS BAIN & PARTNERS LLP";"1 RAFFLES QUAY";"#09-03 One Raffles Quay North Tower";"Singapore";"SG 048583"
"H79071";"SINGAPORE MEDICAL SPECIALISTS CTR PTE LTDC/OMEDICA";"101 IRRAWADDY ROAD";"#07-01 Royal Square Novena";"Singapore";"SG 329565"
"805040";"DRS BAIN & PARTNERS LLP";"1 RAFFLES QUAY";"#09-03 One Raffles Quay North Tower";"Singapore";"SG 048583"
"D34230";"RAFFLES MEDICAL GROUP LTD";"12 MARINA BOULEVARD";"#17-05 Tower";"Singapore";"SG 078982"
"202315";"RAFFLES HOSPITAL PTE LTD-L 7 PHARM";"585 NORTH BRIDGE RD.";"#07-00 Pharmacy Department";"Singapore";"SG 188770"
"D67473";"ASIAN HEART & VASCULAR CENTER P/L";"38 IRRAWADDY ROAD";"#10-54/55 Mt E Novena Hospital";"Singapore";"SG 329563"
"201080";"FAR EAST MED PRACTITIONERS P/L DRS M GOH/R SADASIV";"545 ORCHARD RD.";"#06-07 Far East Shopping Centre";"Singapore";"SG 238882"
"202315";"RAFFLES HOSPITAL PTE LTD-L 7 PHARM";"585 NORTH BRIDGE RD.";"#07-00 Pharmacy Department";"Singapore";"SG 188770"
"400101";"SINGAPORE GENERAL HOSPITAL PTE LTD";"BLOCK 8 LEVEL 2";"Outram Road";"Singapore";"SG 169608"
"E69483";"RAFFLES MEDICAL GROUP PTE LTD";"3 SIMEI STREET 6";"#02-27 Eastpoint Mall";"Singapore";"SG 528833"
"200401";"THE MING CLINIC";"1 ORCHARD BOULEVARD #04-01/02";"Camden Medical Centre";"Singapore";"SG 248649"
"201219";"K K TAN MEDICAL CLINIC- DR TAN KOK KHENG";"BLOCK 284 BISHAN ST 22";"#01-209";"Singapore";"SG 570284"
"202013";"HEALTH PARTNERS FAMILY CLINIC- DR SIM CHOON SENG";"1 BUKIT BATOK CENTRAL LINK";"#01-37 West Mall";"Singapore";"SG 658713"
"202315";"RAFFLES HOSPITAL PTE LTD-L 7 PHARM";"585 NORTH BRIDGE RD.";"#07-00 Pharmacy Department";"Singapore";"SG 188770"
"203250";"ASIAN HEART & VASCULAR CTR. PTE LTD";"6 NAPIER RD.";"#04-13 Gleneagles Medical Centre";"Singapore";"SG 258499"
"805040";"DRS BAIN & PARTNERS LLP";"1 RAFFLES QUAY";"#09-03 One Raffles Quay North Tower";"Singapore";"SG 048583"
"D33670";"FAMILY MEDICINE CLINIC CHINATOWN";"133 NEW BRIDGE ROAD";"#02-09 Chinatown Point";"Singapore";"SG 059413"
"E70818";"SOZO CARDIOLOGY PTE LTD";"38 IRRAWADDY ROAD";"#06-38/39 Mt Elizabeth Novena Hospital";"Singapore";"SG 329563"
"100030";"NATIONAL UNIVERSITY HOSPITAL (S) PTE LTD";"9 LOWER KENT RIDGE RD.";"";"Singapore";"SG 119074"
"200829";"HOUGANG CLINIC - DR CHUA CHONG LI";"BLOCK 631 HOUGANG AVENUE 8";"#01-16";"Singapore";"SG 530631"
"201636";"CARDIOLOGY CLINIC P/L- DR RICHARD NG ANG LEE";"3 MOUNT ELIZABETH";"#17-06 Mount Elizabeth Medical Centre";"Singapore";"SG 228510"
"202315";"RAFFLES HOSPITAL PTE LTD-L 7 PHARM";"585 NORTH BRIDGE RD.";"#07-00 Pharmacy Department";"Singapore";"SG 188770"
"202315";"RAFFLES HOSPITAL PTE LTD-L 7 PHARM";"585 NORTH BRIDGE RD.";"#07-00 Pharmacy Department";"Singapore";"SG 188770"
"202458";"THE HEART CLINIC- DR KOH SIAM SOON PHILIP";"3 MOUNT ELIZABETH";"#13-15 Mount Elizabeth Medical Centre";"Singapore";"SG 228510"
"203132";"RAFFLES MEDICAL GROUP LTD";"B2-M5-15 65 AIRPORT BOULEVARD";"Terminal 3";"Singapore";"SG 819663"
"203502";"DR JITEN & CAROLINE MEDICAL CTR + X-RAY";"10 JALAN SERENE";"#02-01/02 Serene Centre";"Singapore";"SG 258748"
"203679";"THE HARLEY STREET HEART CENTRE DR.REGINALD LIEW";"6 NAPIER RD.";"#02-38 Gleneagles Hospital(Annex Block)";"Singapore";"SG 258500"
"805040";"DRS BAIN & PARTNERS LLP";"1 RAFFLES QUAY";"#09-03 One Raffles Quay North Tower";"Singapore";"SG 048583"
"900228";"GUARDIAN H & B-WAREHOUSE(TAMPINES)*";"21 TAMPINES NORTH DRIVE 2";"#03-01";"Singapore";"SG 528765"
"D33670";"FAMILY MEDICINE CLINIC CHINATOWN";"133 NEW BRIDGE ROAD";"#02-09 Chinatown Point";"Singapore";"SG 059413"
"D67473";"ASIAN HEART & VASCULAR CENTER P/L";"38 IRRAWADDY ROAD";"#10-54/55 Mt E Novena Hospital";"Singapore";"SG 329563"
"E70818";"SOZO CARDIOLOGY PTE LTD";"38 IRRAWADDY ROAD";"#06-38/39 Mt Elizabeth Novena Hospital";"Singapore";"SG 329563"
"200178";"DRS FERNANDEZ & PARTNERS";"1 GRANGE ROAD";"#12-04 Orchard Building";"Singapore";"SG 239693"
"D64799";"ALLERGY, ARTHRITIS & RHEUMATISM CLINIC C/O AARC CO";"1 FARRER PARK STATION ROAD";"#14-13 Connexion";"Singapore";"SG 217562"
"202992";"SIOW NEUROLOGY HEADACHE AND PAINCTR";"820 THOMSON RD.";"#02-27 Mt Alvernia Hosp(Medical Block A)";"Singapore";"SG 574623"
"E71035";"SENGKANG GENERAL HOSPITAL PTE LTD";"110 SENGKANG EAST WAY";"";"Singapore";"SG 544886"
"201003";"SHALOM CLINIC & SURGERY- DR LAWRENCE SOH ENG LIONG";"BLOCK 123 BUKIT MERAH LANE 1";"#01-104";"Singapore";"SG 150123"
"400032";"PAN-MALAYAN PHARMACEUTICALS PTE LTD";"16 TAI SENG STREET";"Level 4";"Singapore";"SG 534138"
"201653";"K.B. TAN CLINIC & SURGERY- DR TAN KOK BENG";"BLOCK 625 ELIAS RD.";"#01-310";"Singapore";"SG 510625"
"202423";"LIFELINE PUNGGOL MEDICAL CLINIC";"BLOCK 198 PUNGGOL FIELD";"#02-03";"Singapore";"SG 820198"
"200205";"GWEE ENDOCRINE & MEDICAL CLINIC- DR GWEE HAK MENG";"3 MOUNT ELIZABETH";"#16-05 Mount Elizabeth Medical Centre";"Singapore";"SG 228510"
"300005";"MOUNT ALVERNIA HOSPITAL";"820 THOMSON RD.";"Pharmacy Department";"Singapore";"SG 574623"
"200140";"YIO CHU KANG MRT CLINIC P/L- DR TERENCE KOH";"BLOCK 635 ANG MO KIO AVENUE 6";"#01-5125";"Singapore";"SG 560635"
"201564";"KOO CARDIAC CLINIC- DR KOO CHEE CHOONG";"6 NAPIER RD.";"#02-15 Gleneagles Medical Centre";"Singapore";"SG 258499"
"202423";"LIFELINE PUNGGOL MEDICAL CLINIC";"BLOCK 198 PUNGGOL FIELD";"#02-03";"Singapore";"SG 820198"
"D64454";"HOPE GASTROENTEROLOGY AND LIVER P/L";"3 MOUNT ELIZABETH";"#17-16 Mount Elizabeth Medical Centre";"Singapore";"SG 228510"
"100342";"ALEXANDRA HEALTH PTE LTD C/O KHOO TECK PUAT HOSPIT";"C/O KHOO TECK PUAT HOSPITAL";"90 Yishun Central";"Singapore";"SG 768828"
"201978";"C H LIM CARDIOLOGY CLINIC- DR LIM CHIN HOCK";"3 MOUNT ELIZABETH";"#10-02 Mount Elizabeth Medical Centre";"Singapore";"SG 228510"
"203388";"THE PSYCHOLOGICAL WELLNESS CTR.";"101 IRRAWADDY ROAD";"#13-07 Royal Square At Novena";"Singapore";"SG 329565"
"D63903";"HEART MATTERS MEDICAL CENTRE PTELTD";"38 IRRAWADDY ROAD";"#07-30 Mount. E Novena Specialist Ctr";"Singapore";"SG 329563"
"D34292";"ORCHARD HEART SPECIALIST PTE LTD";"820 THOMSON ROAD";"#06-06 Mount Alvernia Medical";"Singapore";"SG 574623"
"300025";"KK WOMEN'S AND CHILDREN'S HOSPITAL PTE LTD";"100 BUKIT TIMAH ROAD";"Pharmacy Department, Basement 1";"Singapore";"SG 229899"
"D66827";"SAINT JULIEN CLINICAL ASSOCIATES PTE LTD";"820 THOMSON ROAD";"#05-58 Mount Alvernia Hospital Ctr D";"Singapore";"SG 574623"
"202458";"THE HEART CLINIC- DR KOH SIAM SOON PHILIP";"3 MOUNT ELIZABETH";"#13-15 Mount Elizabeth Medical Centre";"Singapore";"SG 228510"
"300005";"MOUNT ALVERNIA HOSPITAL";"820 THOMSON RD.";"Pharmacy Department";"Singapore";"SG 574623"
"D66827";"SAINT JULIEN CLINICAL ASSOCIATES PTE LTD";"820 THOMSON ROAD";"#05-58 Mount Alvernia Hospital Ctr D";"Singapore";"SG 574623"
"203478";"LIM ING HAAN CARDIOLOGY PTE LTD";"3 MOUNT ELIZABETH";"#04-02 Mount Elizabeth Medical Centre";"Singapore";"SG 228510"
"202967";"PARKWAY SHENTON PTE LTD";"24 PENJURU ROAD";"#07-03 Singapore Commodity Hub (DKSH)";"Singapore";"SG 609128"
"200406";"NAM SENG CLINIC P/L-DR KOH SWEE HAI";"144 UPPER BUKIT TIMAH RD.";"#01-22 Beauty World Centre";"Singapore";"SG 588177"
"200653";"NUS-UNIVERSITY HEALTH CTR. (UHC)";"UNIVERSITY HEALTH CENTRE (UHC)";"20 Lower Kent Ridge Road, Level 1";"Singapore";"SG 119080"
"203459";"EH HEART SPECIALIST P/L- DR ERIC HONG";"3 MOUNT ELIZABETH";"#03-09 Mount Elizabeth Medical Centre";"Singapore";"SG 228510"
"200406";"NAM SENG CLINIC P/L-DR KOH SWEE HAI";"144 UPPER BUKIT TIMAH RD.";"#01-22 Beauty World Centre";"Singapore";"SG 588177"
"200829";"HOUGANG CLINIC - DR CHUA CHONG LI";"BLOCK 631 HOUGANG AVENUE 8";"#01-16";"Singapore";"SG 530631"
"203466";"SHENTON FAMILY MEDICAL CLINIC (DUXTON)";"1 CANTONMENT RD.";"#01-02 Pinnacle @ Duxton";"Singapore";"SG 080001"
"203774";"PARKWAY SHENTON P/L- CLUSTER A UPPER CHANGI RD NOR";"982 UPPER CHANGI RD. NORTH";"";"Singapore";"SG 507709"
"100004";"SINGAPORE GENERAL HOSPITAL PTE LTD - THE PHARMACY";"BLK 8 LEVEL 2 OUTRAM ROAD";"";"Singapore";"SG 169036"
"200784";"ADAM RD MEDICAL CTR-DR FRANCIS NGUI Y C/ DR F.NGUI";"559 BUKIT TIMAH RD.";"#01-02 King's Arcade";"Singapore";"SG 269695"
"200920";"LIFELINE YISHUN RING MEDICAL CLINIC P/L";"BLOCK 846 YISHUN RING RD.";"#01-3615";"Singapore";"SG 760846"
"203459";"EH HEART SPECIALIST P/L- DR ERIC HONG";"3 MOUNT ELIZABETH";"#03-09 Mount Elizabeth Medical Centre";"Singapore";"SG 228510"
"203774";"PARKWAY SHENTON P/L- CLUSTER A UPPER CHANGI RD NOR";"982 UPPER CHANGI RD. NORTH";"";"Singapore";"SG 507709"
"202119";"EVERCARE MEDICAL CLINIC (475) P/L";"BLOCK 475 CHOA CHU KANG AVENUE 3";"#02-02";"Singapore";"SG 680475"
"200483";"PING'S CLINIC & SURGERY- KWAK PING LAM";"BLOCK 555 ANG MO KIO AVENUE 10";"#01-1974";"Singapore";"SG 560555"
"100030";"NATIONAL UNIVERSITY HOSPITAL (S) PTE LTD";"9 LOWER KENT RIDGE RD.";"";"Singapore";"SG 119074"
"500047";"MEDIC DRUGSTORE PTE LTD";"BLOCK 1 TANJONG PAGAR PLAZA";"#01-26/27";"Singapore";"SG 082001"
"100030";"NATIONAL UNIVERSITY HOSPITAL (S) PTE LTD";"9 LOWER KENT RIDGE RD.";"";"Singapore";"SG 119074"
"201521";"MAURICE CHOO CLINIC P/L- DR MAURICE CHOO";"1 FARRER PARK STATION ROAD";"#07-07/08 Connexion";"Singapore";"SG 217562"
"202432";"MUTUAL HEALTHCARE PTE LTD";"319B ANCHORVALE DRIVE";"#01-92 ( All orders on Term no COD)";"Singapore";"SG 542319"
"D64903";"NG TENG FONG GENERAL HOSPITAL";"1 JURONG EAST STREET 21";"";"Singapore";"SG 609606"
"100004";"SINGAPORE GENERAL HOSPITAL PTE LTD - THE PHARMACY";"BLK 8 LEVEL 2 OUTRAM ROAD";"";"Singapore";"SG 169036"
"201021";"CITYMED HEALTH ASSOCIATES P/L-DR CHAN SUEN MENG";"19 KEPPEL RD.";"#01-01 Jit Poh Building Ground Floor";"Singapore";"SG 089058"
"201251";"LIFECARE FAMILY CLINIC & SURGERY-DR LEE BOON SIONG";"BLOCK 102 YISHUN AVENUE 5";"#01-133";"Singapore";"SG 760102"
"202013";"HEALTH PARTNERS FAMILY CLINIC- DR SIM CHOON SENG";"1 BUKIT BATOK CENTRAL LINK";"#01-37 West Mall";"Singapore";"SG 658713"
"202315";"RAFFLES HOSPITAL PTE LTD-L 7 PHARM";"585 NORTH BRIDGE RD.";"#07-00 Pharmacy Department";"Singapore";"SG 188770"
"400002";"A.M. PHARMACY (PTE) LTD";"150 ORCHARD RD.";"#04-06 Orchard Plaza";"Singapore";"SG 238841"
"807020";"ASPEN CLINIC P/L - DR WONG KIN CHAN";"283 BISHAN ST 22";"#01-185";"Singapore";"SG 570283"
"D65269";"RSIM GENERAL & COLORECTAL SURGERY C/O R SIM SURGER";"1 FARRER PARK STATION ROAD";"#13-10 Farrer Park Medical Ctr,Connexion";"Singapore";"SG 217562"
"G66817";"JULIAN ONG ENDOSCOPY & SURGERY";"38 IRRAWADDY ROAD";"#05-49 Mt E. Novena Specialist Ctr";"Singapore";"SG 329563"
"200483";"PING'S CLINIC & SURGERY- KWAK PING LAM";"BLOCK 555 ANG MO KIO AVENUE 10";"#01-1974";"Singapore";"SG 560555"
"201219";"K K TAN MEDICAL CLINIC- DR TAN KOK KHENG";"BLOCK 284 BISHAN ST 22";"#01-209";"Singapore";"SG 570284"
"201742";"K N CHIN & ASSOCIATES P/L- DR MICHEL FOO S N";"3 TEMASEK BOULEVARD";"#02-400 Suntec City Mall Singapore";"Singapore";"SG 038983"
"202116";"NEE SOON CLINIC";"BLOCK 779 YISHUN AVENUE 2";"#01-1547";"Singapore";"SG 760779"
"400002";"A.M. PHARMACY (PTE) LTD";"150 ORCHARD RD.";"#04-06 Orchard Plaza";"Singapore";"SG 238841"
"501160";"HUB MEDICAL DRUGSTORE PTE LTD";"8 KAKI BUKIT RD. 2";"#04-29 Ruby Warehouse Comp";"Singapore";"SG 417841"
"D65269";"RSIM GENERAL & COLORECTAL SURGERY C/O R SIM SURGER";"1 FARRER PARK STATION ROAD";"#13-10 Farrer Park Medical Ctr,Connexion";"Singapore";"SG 217562"
"203793";"LENS MEDICAL GROUP PTE LTD RCMC RIVERVALE CRESCENT";"182A RIVERVALE CRESCENT";"#01-04";"Singapore";"SG 541182"
"202234";"SHENTON FAMILY MEDICAL CLINIC (BEDOK RESERVOIR)";"BLOCK 744 BEDOK RESERVOIR RD.";"#01-3065";"Singapore";"SG 470744"
"202670";"RUTH KAM HEART AND ARRHYTHMIA CLINIC- DR RUTH KAM";"3 MOUNT ELIZABETH";"#08-06 Mount Elizabeth Medical Centre";"Singapore";"SG 228510"
"802480";"UNITED FAMILY CLINIC- DR NG CHOON HEE";"BLOCK 163 ANG MO KIO AVENUE 4";"#01-416";"Singapore";"SG 560163"
"201943";"SINGAPORE FAMILY CL & SURG- DR JOSEPH SOH LIANG";"BLOCK 108 HOUGANG AVENUE 1";"#01-1299";"Singapore";"SG 530108"
"202871";"HEALTHWAY COMPASSVALE CLINIC C/O HEALTHWAY MEDICAL";"BLOCK 267 COMPASSVALE LINK";"#01-04";"Singapore";"SG 540267"
"400153";"NATIONAL UNIVERSITY HOSPITAL (S) PTE LTD";"LOWER KENT RIDGE RD.";"Pharmacy Dept";"Singapore";"SG 119074"
"E71035";"SENGKANG GENERAL HOSPITAL PTE LTD";"110 SENGKANG EAST WAY";"";"Singapore";"SG 544886"
"100030";"NATIONAL UNIVERSITY HOSPITAL (S) PTE LTD";"9 LOWER KENT RIDGE RD.";"";"Singapore";"SG 119074"
"202871";"HEALTHWAY COMPASSVALE CLINIC C/O HEALTHWAY MEDICAL";"BLOCK 267 COMPASSVALE LINK";"#01-04";"Singapore";"SG 540267"
"203679";"THE HARLEY STREET HEART CENTRE DR.REGINALD LIEW";"6 NAPIER RD.";"#02-38 Gleneagles Hospital(Annex Block)";"Singapore";"SG 258500"
"D66224";"WATSON'S PCS - 183 T3 TRANSIT NORTH";"65 BOULEVARD";"#02-66 Departure / Transit Lounge North";"Singapore";"SG 819663"
"H55657";"JIREH HEART CENTRE PTE LTD C/O JIREH HEART CENTRE";"38 IRRAWADDY ROAD";"#06-63 Mt Elizabeth Novena SpecialistCtr";"Singapore";"SG 329563"
"901119";"GUARDIAN H & B- 127 PARAGON";"290 ORCHARD RD.";"#B1-20/24 Paragon";"Singapore";"SG 238859"
"200305";"LEE CLINIC & SURGERY- DR LEE KEEN KHUEN";"BLOCK 333 KRETA AYER RD.";"#01-20";"Singapore";"SG 080333"
"202315";"RAFFLES HOSPITAL PTE LTD-L 7 PHARM";"585 NORTH BRIDGE RD.";"#07-00 Pharmacy Department";"Singapore";"SG 188770"
"200305";"LEE CLINIC & SURGERY- DR LEE KEEN KHUEN";"BLOCK 333 KRETA AYER RD.";"#01-20";"Singapore";"SG 080333"
"200935";"THE MEDICAL CLINIC P/L-DR TAY KEW WEI";"63 CHULIA ST";"#01-02 OCBC Centre East";"Singapore";"SG 049514"
"202667";"CHARLES CHAN HEART CLINIC PTE LTD";"6 NAPIER RD. SUITE 02-02";"Gleneagles Medical Centre";"Singapore";"SG 258499"
"D34170";"KK TANG BRAIN SPINE SURGERY";"38 IRRAWADDY ROAD";"#10-28/29 Mt Elizebeth Novena Specialist";"Singapore";"SG 329563"
"G69867";"MIND CARE CLINIC C/O MIND CARE CLINIC PTE LTD";"1 FARRER PARK STATION ROAD";"#10-19, Connexion";"Singapore";"SG 217562"
"201286";"HEALTHWAY MEDICAL CTR- DR LAI YEW TAN";"BLOCK 417 YISHUN AVENUE 11";"#01-321";"Singapore";"SG 760417"
"203115";"TCI CARDIOLOGY PTE LTD C/O NOVENA HEART CTR.";"38 IRRAWADDY ROAD";"#07-56/57/58/59 Mt E Novena Spec Ctr";"Singapore";"SG 329563"
"D33251";"GUARDIAN H & B - 321 WGA";"3 GATEWAY DRIVE";"#B1-20 Westgate";"Singapore";"SG 608532"
"D33547";"APEX HEART CLINIC";"6A NAPIER ROAD";"#04-37 Annex Block Gleneagles Hospital";"Singapore";"SG 258500"
"203438";"ONEDOCTORS (AMK) PTE LTD";"BLOCK 710 ANG MO KIO AVENUE 8";"#01-2613";"Singapore";"SG 560710"
"202227";"CHAN KM GERIATRIC & MEDICAL CLINIC P/L";"6 NAPIER RD.";"#08-10 Gleneagles Medical Centre";"Singapore";"SG 258499"
"D67530";"N B THAM CLINIC PTE LTD";"8 WHAMPOA DRIVE";"";"Singapore";"SG 327718"
"201636";"CARDIOLOGY CLINIC P/L- DR RICHARD NG ANG LEE";"3 MOUNT ELIZABETH";"#17-06 Mount Elizabeth Medical Centre";"Singapore";"SG 228510"
"202227";"CHAN KM GERIATRIC & MEDICAL CLINIC P/L";"6 NAPIER RD.";"#08-10 Gleneagles Medical Centre";"Singapore";"SG 258499"
"400032";"PAN-MALAYAN PHARMACEUTICALS PTE LTD";"16 TAI SENG STREET";"Level 4";"Singapore";"SG 534138"
"E04589";"BETTER LIFE PSYCHOLOGICAL MEDICINE CLINIC C/O BETT";"10 SINARAN DRIVE";"#08-17/30 Novena Medical Centre";"Singapore";"SG 307506"
"201819";"SEASONS CLINIC - DR TAN MING CHUN";"BLOCK 844 TAMPINES ST 82";"#01-139";"Singapore";"SG 520844"
"400032";"PAN-MALAYAN PHARMACEUTICALS PTE LTD";"16 TAI SENG STREET";"Level 4";"Singapore";"SG 534138"
"D63293";"HEALTHWAY MEDICAL GROUP PTE LTD";"BLK 116 TOA PAYOH LORONG 2";"#01-160";"Singapore";"SG 310116"
"201462";"YEO NEUROLOGY & CLINICAL NEUROPHYSIOLOGY-DR PT YEO";"101 IRRAWADDY ROAD";"#13-06 Royal Square@ Novena";"Singapore";"SG 329565"
"400157";"CHANGI GENERAL HOSPITAL PTE LTD";"2 SIMEI ST 3";"Singapore";"Singapore";"SG 529889"
"200674";"WONG CLINIC - DR WONG TECK BOON";"BLOCK 539 BEDOK NORTH ST 3";"#01-603";"Singapore";"SG 460539"
"201367";"CHEN FAMILY CLINIC- DR CHEN SZE SIN";"BLOCK 153 SERANGOON NORTH AVE 1";"#01-490";"Singapore";"SG 550153"
"200107";"CHONG'S CLINIC - DR YUEN JYE";"234 UPPER THOMSON RD.";"";"Singapore";"SG 574365"
"200674";"WONG CLINIC - DR WONG TECK BOON";"BLOCK 539 BEDOK NORTH ST 3";"#01-603";"Singapore";"SG 460539"
"201843";"HEALTH PARTNERS MEDICAL CLINIC (SIGLAP)DR HO JEE";"UPPER EAST COAST RD.";"23 Crescendo Building";"Singapore";"SG 455289"
"400157";"CHANGI GENERAL HOSPITAL PTE LTD";"2 SIMEI ST 3";"Singapore";"Singapore";"SG 529889"
"200107";"CHONG'S CLINIC - DR YUEN JYE";"234 UPPER THOMSON RD.";"";"Singapore";"SG 574365"
"201924";"DRS KOO, NEOH MEDICAL GROUP PTE LTD";"61 CHOA CHU KANG DRIVE";"#02-01 Yew Tee MRT Station";"Singapore";"SG 689715"
"400032";"PAN-MALAYAN PHARMACEUTICALS PTE LTD";"16 TAI SENG STREET";"Level 4";"Singapore";"SG 534138"
"200674";"WONG CLINIC - DR WONG TECK BOON";"BLOCK 539 BEDOK NORTH ST 3";"#01-603";"Singapore";"SG 460539"
"901023";"GUARDIAN H&B - 095 IMM 2";"2 JURONG EAST ST 21";"#01-57 IMM Building";"Singapore";"SG 609601"
"100030";"NATIONAL UNIVERSITY HOSPITAL (S) PTE LTD";"9 LOWER KENT RIDGE RD.";"";"Singapore";"SG 119074"
"201384";"PUBLIC MEDICAL CLINIC & SURGERY- DR WONG CHOO MOK";"BLOCK 664 YISHUN AVENUE 4";"#01-275";"Singapore";"SG 760664"
"300040";"ST. LUKE'S HOSPITAL";"2 BUKIT BATOK ST 11";"Singapore";"Singapore";"SG 659674"
"F07210";"Q & M MEDICAL CLINIC (BUKIT BATOK)";"BLK 151 BUKIT BATOK STREET";"#01-252";"Singapore";"SG 650151"
"100030";"NATIONAL UNIVERSITY HOSPITAL (S) PTE LTD";"9 LOWER KENT RIDGE RD.";"";"Singapore";"SG 119074"
"201924";"DRS KOO, NEOH MEDICAL GROUP PTE LTD";"61 CHOA CHU KANG DRIVE";"#02-01 Yew Tee MRT Station";"Singapore";"SG 689715"
"900228";"GUARDIAN H & B-WAREHOUSE(TAMPINES)*";"21 TAMPINES NORTH DRIVE 2";"#03-01";"Singapore";"SG 528765"
"400191";"NATIONAL HEALTHCARE GROUP PHARMACY";"6 CHANGI SOUTH STREET 2";"#06-01/02/03";"Singapore";"SG 486349"
"203676";"PROHEALTH MEDICAL GROUP @ PUNGGOL DAMAI P/L";"BLOCK 612 PUNGGOL DRIVE";"#01-05";"Singapore";"SG 820612"
"202034";"DAILY MEDICAL CTR- DR GOH SOON HOON MORNICA";"BLOCK 159 HOUGANG ST 11";"#01-17";"Singapore";"SG 530159"
"D63831";"THE HEART AND VASCULAR CENTRE P/L";"3 MOUNT ELIZABETH";"#08-06 Mount Elizabeth Medical Centre";"Singapore";"SG 228510"
"200874";"BERNARD EE MEDICAL CTR P/L- C/O BERNARD EE CARDIAC";"6 NAPIER RD.";"#03-05 Gleneagles Medical Centre";"Singapore";"SG 258499"
"201960";"FIRST MEDICAL CTR PTE LTD -DR WANG JOON LEONG";"BLOCK 169 STIRLING RD.";"#01-1165";"Singapore";"SG 140169"
"400153";"NATIONAL UNIVERSITY HOSPITAL (S) PTE LTD";"LOWER KENT RIDGE RD.";"Pharmacy Dept";"Singapore";"SG 119074"
"I99892";"LESLIE TAY HEART SPECIALIST PTE LTD MOUNT E NOVENA";"38 IRRAWADDY ROAD";"#08-51";"SG Singapo";"re"
"200018";"P K ANG FAMILY CLINIC & SURGERY";"BLOCK 106 HOUGANG AVENUE 1";"#01-1225 (Corp-c & Term)";"Singapore";"SG 530106"
"201074";"HUAN CLINIC - DR M W HUAN";"BLOCK 51 CHIN SWEE RD.";"#03-111";"Singapore";"SG 160051"
"201806";"TOH GUAN FAMILY CLINIC- DR PAUL HANGCHI";"BLOCK 267A TOH GUAN RD.";"#01-02";"Singapore";"SG 601267"
"202116";"NEE SOON CLINIC";"BLOCK 779 YISHUN AVENUE 2";"#01-1547";"Singapore";"SG 760779"
"203631";"DANIEL WAI DIABETES,THYROID & HORMONE CLINIC P/L";"3 MOUNT ELIZABETH";"#03-04 Mount Elizabeth Medical Centre";"Singapore";"SG 228510"
"400153";"NATIONAL UNIVERSITY HOSPITAL (S) PTE LTD";"LOWER KENT RIDGE RD.";"Pharmacy Dept";"Singapore";"SG 119074"
"D64903";"NG TENG FONG GENERAL HOSPITAL";"1 JURONG EAST STREET 21";"";"Singapore";"SG 609606"
"I99892";"LESLIE TAY HEART SPECIALIST PTE LTD MOUNT E NOVENA";"38 IRRAWADDY ROAD";"#08-51";"SG Singapo";"re"
"201208";"THE DIABETES & ENDOCRINE CLINIC- DR TAN KHAI TONG";"3 MOUNT ELIZABETH";"#15-18 Mount Elizabeth Medical Centre";"Singapore";"SG 228510"
